frame,target_id,other_id,other_label,distance,approach_speed,obstacle_size,ttc,inverse_ttc,norm_distance,norm_speed,norm_size,norm_ttc,risk_score
4002,1,54,Pedestrian,1426.9758232009399,-0.0,1.0,0.0,0.0,0.32552691045505555,-0.0,0.5,0.0,0.8255269104550556
4002,1,55,Pedestrian,223.0,-0.0,1.0,0.0,0.0,0.894597023633425,-0.0,0.5,0.0,1.394597023633425
4002,1,78,Pedestrian,1464.4324839336227,-0.0,1.0,0.0,0.0,0.30782267939685914,-0.0,0.5,0.0,0.8078226793968591
4002,1,80,Pedestrian,1403.7489982186987,1.310419456992847,1.0,1071.22111986953,0.0009335140816881911,0.33650528034148486,0.2314510062797883,0.5,0.0072366789540869985,1.07519296557536
4002,1,81,Biker,328.3854442572021,-0.0,2.0,0.0,0.0,0.844785635783995,-0.0,1.0,0.0,1.8447856357839951
4002,1,82,Pedestrian,1178.2571875443832,0.31953974393711715,1.0,3687.3572377158025,0.00027119694012058004,0.443086033665974,0.05643826095985337,0.5,0.0021023412795597466,1.0016266359053871
4003,1,2,Biker,1089.5889133062983,1.2610260468149146,2.0,864.0494905385735,0.0011573411140798043,0.484995899199525,0.22272696419672328,1.0,0.008971804761439483,1.7166946681576878
4003,1,3,Pedestrian,146.87409574189726,0.0,1.0,0.0,0.0,0.9305786240253575,0.0,0.5,0.0,1.4305786240253575
4003,1,4,Pedestrian,70.30824987154779,2.453481637150052,1.0,28.656521739130433,0.03489607039902898,0.9667681668179999,0.43334276729261173,0.5,0.2705172457391392,2.170628179849751
4003,1,6,Pedestrian,638.0487834013948,2.3607129097093225,1.0,270.2780082987552,0.0036998940694229084,0.6984204446745329,0.4169576203819234,0.5,0.02868188715067217,1.6440599522071286
4003,1,8,Pedestrian,1390.6423875317478,-0.0,1.0,0.0,0.0,0.34270023898042024,-0.0,0.5,0.0,0.8427002389804202
4003,1,10,Pedestrian,190.2761151589973,-0.0,1.0,0.0,0.0,0.9100642651604148,-0.0,0.5,0.0,1.4100642651604147
4003,1,11,Pedestrian,1786.4060288747348,-0.0,1.0,0.0,0.0,0.15563895765654334,-0.0,0.5,0.0,0.6556389576565433
4003,1,16,Pedestrian,156.40412398654968,-0.0,1.0,0.0,0.0,0.9260741695776271,-0.0,0.5,0.0,1.4260741695776271
4003,1,21,Pedestrian,1214.4880608717403,0.0,1.0,0.0,0.0,0.4259611821634458,0.0,0.5,0.0,0.9259611821634458
4003,1,24,Pedestrian,649.777269531645,-0.0,1.0,0.0,0.0,0.6928768691301272,-0.0,0.5,0.0,1.1928768691301272
4003,1,27,Pedestrian,165.06135223001172,-0.0,1.0,0.0,0.0,0.9219822519814581,-0.0,0.5,0.0,1.4219822519814582
4003,1,43,Pedestrian,1433.5665314173598,-0.0,1.0,0.0,0.0,0.3224117523278165,-0.0,0.5,0.0,0.8224117523278165
4003,1,54,Pedestrian,1426.9758232009399,-0.0,1.0,0.0,0.0,0.32552691045505555,-0.0,0.5,0.0,0.8255269104550556
4003,1,55,Pedestrian,223.0,-0.0,1.0,0.0,0.0,0.894597023633425,-0.0,0.5,0.0,1.394597023633425
4003,1,78,Pedestrian,1464.4324839336227,-0.0,1.0,0.0,0.0,0.30782267939685914,-0.0,0.5,0.0,0.8078226793968591
4003,1,80,Pedestrian,1400.5963908278502,3.152585590621243,1.0,444.26910882119813,0.0022508879869080948,0.33799538887202607,0.5568210266099783,0.5,0.01744907124851046,1.4122654867305149
4003,1,81,Biker,328.3854442572021,-0.0,2.0,0.0,0.0,0.844785635783995,-0.0,1.0,0.0,1.8447856357839951
4003,1,82,Pedestrian,1178.977947206817,0.0,1.0,0.0,0.0,0.442745360062093,0.0,0.5,0.0,0.942745360062093
4004,1,2,Biker,1087.127062490857,2.4511854151569437,2.0,443.5107420958813,0.002254736819393233,0.4861595153579016,0.43293720029029764,1.0,0.01747890771867129,1.9365756233668705
4004,1,3,Pedestrian,150.6992037138883,0.0,1.0,0.0,0.0,0.9287706519842303,0.0,0.5,0.0,1.4287706519842303
4004,1,4,Pedestrian,67.08203932499369,3.2199378875996976,1.0,20.83333333333333,0.04800000000000001,0.968293064548906,0.5687170319903407,0.5,0.37210000000000004,2.409110096539247
4004,1,6,Pedestrian,634.2998108150435,3.742315478464119,1.0,169.49394418114798,0.005899915804255768,0.700192430633807,0.6609812443525674,0.5,0.045736638974241066,1.9069103139606154
4004,1,8,Pedestrian,1390.9214571642785,0.0,1.0,0.0,0.0,0.3425683341827419,0.0,0.5,0.0,0.8425683341827419
4004,1,10,Pedestrian,192.13341718712027,0.0,1.0,0.0,0.0,0.9091863944798056,0.0,0.5,0.0,1.4091863944798058
4004,1,11,Pedestrian,1784.33524036264,2.0688376917611944,1.0,862.4819856426927,0.0011594445062581029,0.15661773466372053,0.3654055676848033,0.5,0.008988110432888335,1.0310114127814123
4004,1,16,Pedestrian,158.47397262642215,0.0,1.0,0.0,0.0,0.9250958368095963,0.0,0.5,0.0,1.4250958368095963
4004,1,21,Pedestrian,1212.4051509293417,2.0754200838483947,1.0,584.1733730750124,0.001711820576032301,0.42694568847480163,0.3665681734933333,0.5,0.013270175757117067,1.306784037725252
4004,1,24,Pedestrian,648.4005320787453,1.3695238607425393,1.0,473.4496058558559,0.002112157212999043,0.693527596597441,0.24189023903875964,0.5,0.016373618728269663,1.4517914543644703
4004,1,27,Pedestrian,166.50675661966395,0.0,1.0,0.0,0.0,0.9212990684625224,0.0,0.5,0.0,1.4212990684625224
4004,1,43,Pedestrian,1431.7580975849237,1.8056472000128903,1.0,792.9334687167585,0.0012611398553000253,0.3232665250116765,0.3189199146877036,0.5,0.009776461253273737,1.151962900952654
4004,1,54,Pedestrian,1424.5284307447148,2.4455461364002162,1.0,582.4991029781125,0.001716740841122935,0.3266836927385678,0.43194117055648096,0.5,0.013308318062121752,1.2719331813571706
4004,1,55,Pedestrian,226.00497782128605,0.0,1.0,0.0,0.0,0.8931766935604245,0.0,0.5,0.0,1.3931766935604246
4004,1,78,Pedestrian,1461.7374080182801,2.693712275817161,1.0,542.6479365079365,0.0018428154475906213,0.30909653151798466,0.47577316830812577,0.5,0.014285658917676462,1.299155358743787
4004,1,80,Pedestrian,1396.4528277031059,4.142460013858679,1.0,337.1071351398073,0.002966416001800951,0.33995388163485496,0.7316562140198828,0.5,0.022995904047294454,1.594605999702032
4004,1,81,Biker,331.2948082901391,0.0,2.0,0.0,0.0,0.8434104984368855,0.0,1.0,0.0,1.8434104984368855
4004,1,82,Pedestrian,1178.03448591287,0.9314243454848699,1.0,1264.7666894508998,0.0007906596594777108,0.4431912956157641,0.16451152406625405,0.5,0.00612925956857617,1.1138320792505942
4005,1,2,Biker,1084.5133701342736,2.612692547671574,2.0,415.094141521087,0.0024090920588172153,0.4873949008004598,0.46146317198767783,1.0,0.01867548239762262,1.9675335551857602
4005,1,3,Pedestrian,152.19231255224423,0.0,1.0,0.0,0.0,0.9280649205241318,0.0,0.5,0.0,1.4280649205241318
4005,1,4,Pedestrian,65.43126164151201,1.6467663513863748,1.0,39.73317865429235,0.025167883211678826,0.9690733196213656,0.2908578067138333,0.5,0.19510352798053524,1.9550346543157342
4005,1,6,Pedestrian,631.4722875946338,2.8267273719949206,1.0,223.39341736694675,0.004476407638983367,0.7015288851772006,0.4992667738833926,0.5,0.034701485051368976,1.735497144111962
4005,1,8,Pedestrian,1390.9214571642785,-0.0,1.0,0.0,0.0,0.3425683341827419,-0.0,0.5,0.0,0.8425683341827419
4005,1,10,Pedestrian,192.13341718712027,-0.0,1.0,0.0,0.0,0.9091863944798056,-0.0,0.5,0.0,1.4091863944798058
4005,1,11,Pedestrian,1784.33524036264,-0.0,1.0,0.0,0.0,0.15661773466372053,-0.0,0.5,0.0,0.6566177346637205
4005,1,16,Pedestrian,158.47397262642215,-0.0,1.0,0.0,0.0,0.9250958368095963,-0.0,0.5,0.0,1.4250958368095963
4005,1,21,Pedestrian,1213.8353471538057,0.0,1.0,0.0,0.0,0.4262696932333364,0.0,0.5,0.0,0.9262696932333364
4005,1,24,Pedestrian,648.4005320787453,-0.0,1.0,0.0,0.0,0.693527596597441,-0.0,0.5,0.0,1.193527596597441
4005,1,27,Pedestrian,166.50675661966395,-0.0,1.0,0.0,0.0,0.9212990684625224,-0.0,0.5,0.0,1.4212990684625224
4005,1,43,Pedestrian,1431.7580975849237,-0.0,1.0,0.0,0.0,0.3232665250116765,-0.0,0.5,0.0,0.8232665250116765
4005,1,54,Pedestrian,1424.5284307447148,-0.0,1.0,0.0,0.0,0.3266836927385678,-0.0,0.5,0.0,0.8266836927385678
4005,1,55,Pedestrian,226.00497782128605,-0.0,1.0,0.0,0.0,0.8931766935604245,-0.0,0.5,0.0,1.3931766935604246
4005,1,78,Pedestrian,1464.1994399671105,0.0,1.0,0.0,0.0,0.3079328297452657,0.0,0.5,0.0,0.8079328297452657
4005,1,80,Pedestrian,1393.7608295543394,2.6919970201772117,1.0,517.7423374200426,0.0019314626750114572,0.34122627902164104,0.475470213676481,0.5,0.014972859611911733,1.3316693523100338
4005,1,81,Biker,331.2948082901391,-0.0,2.0,0.0,0.0,0.8434104984368855,-0.0,1.0,0.0,1.8434104984368855
4005,1,82,Pedestrian,1178.7587751529147,0.0,1.0,0.0,0.0,0.4428489537249525,0.0,0.5,0.0,0.9428489537249525
4006,1,2,Biker,1082.8883829832141,1.6202039172002056,2.0,668.3654887432318,0.0014961873658084302,0.48816296574341533,0.2861662538764405,1.0,0.011598569142027434,1.7859277887618834
4006,1,3,Pedestrian,153.59443349288412,0.0,1.0,0.0,0.0,0.9274021953206819,0.0,0.5,0.0,1.427402195320682
4006,1,4,Pedestrian,63.63961030678928,1.7677669529663687,1.0,36.00000000000001,0.027777777777777773,0.9699201599051813,0.31222936896186104,0.5,0.2153356481481481,1.9974851770151905
4006,1,6,Pedestrian,629.4541285907973,2.0156353614526905,1.0,312.2857142857142,0.0032021957913998178,0.7024827863690633,0.35600878040373646,0.5,0.02482368862458067,1.5833152553973804
4006,1,8,Pedestrian,1391.1083710480648,0.0,1.0,0.0,0.0,0.34247998763711274,0.0,0.5,0.0,0.8424799876371127
4006,1,10,Pedestrian,193.12495954692133,0.0,1.0,0.0,0.0,0.9087177329734534,0.0,0.5,0.0,1.4087177329734533
4006,1,11,Pedestrian,1785.6218104626746,0.0,1.0,0.0,0.0,0.15600962561507525,0.0,0.5,0.0,0.6560096256150753
4006,1,16,Pedestrian,159.45218719101973,0.0,1.0,0.0,0.0,0.9246334748067545,0.0,0.5,0.0,1.4246334748067544
4006,1,21,Pedestrian,1213.8530594763108,0.0,1.0,0.0,0.0,0.4262613213431552,0.0,0.5,0.0,0.9262613213431552
4006,1,24,Pedestrian,649.03486038887,0.0,1.0,0.0,0.0,0.693227775557617,0.0,0.5,0.0,1.193227775557617
4006,1,27,Pedestrian,167.50671628325833,0.0,1.0,0.0,0.0,0.9208264284410455,0.0,0.5,0.0,1.4208264284410455
4006,1,43,Pedestrian,1432.2713604621158,0.0,1.0,0.0,0.0,0.32302392664883106,0.0,0.5,0.0,0.8230239266488311
4006,1,54,Pedestrian,1424.8148125282808,0.0,1.0,0.0,0.0,0.3265483317862582,0.0,0.5,0.0,0.8265483317862582
4006,1,55,Pedestrian,226.01382701064995,0.0,1.0,0.0,0.0,0.8931725109106605,0.0,0.5,0.0,1.3931725109106605
4006,1,78,Pedestrian,1464.3732447706084,0.0,1.0,0.0,0.0,0.307850679325555,0.0,0.5,0.0,0.807850679325555
4006,1,80,Pedestrian,1390.999730409751,2.760604417133021,1.0,503.8750651041667,0.0019846189447641524,0.3425313376220125,0.48758789933729885,0.5,0.015384931444723773,1.3455041684040352
4006,1,81,Biker,330.46368938205603,0.83065101800835,2.0,397.83697632058295,0.0025135923997023977,0.8438033343410402,0.14671257585456668,1.0,0.019485577748526293,2.010001487944133
4006,1,82,Pedestrian,1179.5203474294117,0.0,1.0,0.0,0.0,0.4424889896681764,0.0,0.5,0.0,0.9424889896681764
4007,1,2,Biker,1081.7069843538961,1.1773058863631742,2.0,918.7985865724382,0.001088377817090993,0.48872136454074955,0.20794000779199523,1.0,0.008437195536240802,1.7050985678689856
4007,1,3,Pedestrian,156.0016025558712,0.0,1.0,0.0,0.0,0.9262644249894874,0.0,0.5,0.0,1.4262644249894874
4007,1,4,Pedestrian,62.51399843235114,1.1197492042642219,1.0,55.828571428571436,0.017911975435005115,0.9704521905858959,0.19777413920782547,0.5,0.13885512623677923,1.8070814560305006
4007,1,6,Pedestrian,627.4410330859786,2.0105474992534256,1.0,312.0747126436782,0.003204360877331909,0.7034342942521039,0.3551101438491976,0.5,0.02484047255115007,1.5833849106524513
4007,1,8,Pedestrian,1394.2426259442796,0.0,1.0,0.0,0.0,0.34099855357992637,0.0,0.5,0.0,0.8409985535799264
4007,1,10,Pedestrian,194.11658867804164,0.0,1.0,0.0,0.0,0.9082490304538485,0.0,0.5,0.0,1.4082490304538484
4007,1,11,Pedestrian,1788.7605345601742,0.0,1.0,0.0,0.0,0.15452607914929073,0.0,0.5,0.0,0.6545260791492907
4007,1,16,Pedestrian,160.4306703844374,0.0,1.0,0.0,0.0,0.9241709858340599,0.0,0.5,0.0,1.4241709858340599
4007,1,21,Pedestrian,1213.524000586721,0.32776442806874334,1.0,3702.427404148335,0.00027009307431107585,0.4264168540174271,0.05789093430687975,0.5,0.0020937840198156526,0.9864015723441225
4007,1,24,Pedestrian,649.6701085935846,0.0,1.0,0.0,0.0,0.6929275197212563,0.0,0.5,0.0,1.1929275197212563
4007,1,27,Pedestrian,168.5066764255945,0.0,1.0,0.0,0.0,0.9203537881932868,0.0,0.5,0.0,1.4203537881932868
4007,1,43,Pedestrian,1432.7851374159352,0.0,1.0,0.0,0.0,0.32278108530299654,0.0,0.5,0.0,0.8227810853029965
4007,1,54,Pedestrian,1425.10183846629,0.0,1.0,0.0,0.0,0.32641266636849775,0.0,0.5,0.0,0.8264126663684978
4007,1,55,Pedestrian,226.02710014509321,0.0,1.0,0.0,0.0,0.8931662372430549,0.0,0.5,0.0,1.3931662372430549
4007,1,78,Pedestrian,1464.5477117526762,0.0,1.0,0.0,0.0,0.30776821592112613,0.0,0.5,0.0,0.8077682159211261
4007,1,80,Pedestrian,1388.5036010036129,2.4960324175572537,1.0,556.2842819014643,0.001797642019619623,0.34371115586776624,0.44085823944977687,0.5,0.013935470739592953,1.2985048660571359
4007,1,81,Biker,331.2948082901391,0.0,2.0,0.0,0.0,0.8434104984368855,0.0,1.0,0.0,1.8434104984368855
4007,1,82,Pedestrian,1180.972586472692,0.0,1.0,0.0,0.0,0.441802575688098,0.0,0.5,0.0,0.941802575688098
4008,1,2,Biker,1078.7349071945341,2.9682918190970953,2.0,363.4194253591506,0.0027516415750526995,0.4901261438169283,0.5242703966244879,1.0,0.021330954793273113,2.0357274952346893
4008,1,3,Pedestrian,159.49059533401962,0.0,1.0,0.0,0.0,0.9246153208489567,0.0,0.5,0.0,1.4246153208489567
4008,1,4,Pedestrian,60.035406219996545,2.477704564118606,1.0,24.230252100840335,0.04127072206422973,0.97162371971765,0.43762110793537,0.5,0.3199340766687475,2.229178904321768
4008,1,6,Pedestrian,623.681208631461,3.758330325749948,1.0,165.9463523890785,0.0060260438726329815,0.705211409445476,0.6638098443858944,0.5,0.04671439427097359,1.915735648102344
4008,1,8,Pedestrian,1391.7870706397584,2.455476180296091,1.0,566.8094367227505,0.0017642613817122111,0.34215919410786033,0.4336950506899283,0.5,0.01367670125281487,1.2895309460506035
4008,1,10,Pedestrian,194.45436482630058,0.0,1.0,0.0,0.0,0.9080893774880542,0.0,0.5,0.0,1.408089377488054
4008,1,11,Pedestrian,1786.503008673649,2.2572030276029835,1.0,791.4675759454433,0.0012634756374011347,0.15559311927334607,0.3986753320309918,0.5,0.009794568430770046,1.064063019735108
4008,1,16,Pedestrian,160.96350518052222,0.0,1.0,0.0,0.0,0.9239191366259029,0.0,0.5,0.0,1.4239191366259027
4008,1,21,Pedestrian,1212.8614925043996,0.6591849151292103,1.0,1839.9412132582863,0.0005434956251831196,0.42672999448264504,0.11642761492661916,0.5,0.004213223377721642,1.047370832786986
4008,1,24,Pedestrian,647.7422326821063,1.9259204310864164,1.0,336.3286573146292,0.0029732821698405516,0.6938387477891274,0.3401630061359719,0.5,0.023049131154118108,1.5570508850792173
4008,1,27,Pedestrian,168.50296733292265,0.0,1.0,0.0,0.0,0.9203555413296421,0.0,0.5,0.0,1.4203555413296423
4008,1,43,Pedestrian,1430.6412897718283,2.1432696105737543,1.0,667.5041174072566,0.0014981180998317072,0.3237943943727962,0.3785520013832435,0.5,0.011613536353070381,1.2139599321091101
4008,1,54,Pedestrian,1422.7074541169734,2.39420268034945,1.0,594.2301651376147,0.0016828496072198139,0.32754439388860324,0.4228727043448282,0.5,0.013045590392635266,1.2634626886260667
4008,1,55,Pedestrian,228.52680367956842,0.0,1.0,0.0,0.0,0.8919847296530651,0.0,0.5,0.0,1.391984729653065
4008,1,78,Pedestrian,1462.086266264751,2.4613800724589714,1.0,594.0107676276486,0.0016834711666823567,0.3089316404977691,0.4347378173970114,0.5,0.013050408773385518,1.256719866668166
4008,1,80,Pedestrian,1384.4317426294444,4.071706698441971,1.0,340.01263970196925,0.00294106713467043,0.3456357567286654,0.7191595085081928,0.5,0.022799397516893062,1.5875946627537512
4008,1,81,Biker,332.6897954551657,0.0,2.0,0.0,0.0,0.8427511450773026,0.0,1.0,0.0,1.8427511450773026
4008,1,82,Pedestrian,1179.3203551198462,1.6456512359635944,1.0,716.6283653226847,0.0013954234138495456,0.4425835178505918,0.2906608510098079,0.5,0.010817438589446164,1.2440618074498457
4009,1,2,Biker,1076.56873909658,2.165444634734895,2.0,497.1582841823057,0.0020114318353253156,0.49115000285206145,0.3824686340530243,1.0,0.015592787206761457,1.8892114241118472
4009,1,3,Pedestrian,160.98602423813068,0.0,1.0,0.0,0.0,0.923908492788697,0.0,0.5,0.0,1.423908492788697
4009,1,4,Pedestrian,57.063561052566634,2.9703719304138336,1.0,19.210914454277283,0.05205374280230327,0.9730283893407341,0.524637793380438,0.5,0.40352495201535515,2.401191134736527
4009,1,6,Pedestrian,620.863310238252,2.817045187174667,1.0,220.395225843339,0.004537303365685509,0.7065433147268341,0.49755667151298283,0.5,0.03517355379940787,1.7392735400392247
4009,1,8,Pedestrian,1391.7870706397584,-0.0,1.0,0.0,0.0,0.34215919410786033,-0.0,0.5,0.0,0.8421591941078603
4009,1,10,Pedestrian,194.45436482630058,-0.0,1.0,0.0,0.0,0.9080893774880542,-0.0,0.5,0.0,1.408089377488054
4009,1,11,Pedestrian,1786.503008673649,-0.0,1.0,0.0,0.0,0.15559311927334607,-0.0,0.5,0.0,0.6555931192733461
4009,1,16,Pedestrian,160.96350518052222,-0.0,1.0,0.0,0.0,0.9239191366259029,-0.0,0.5,0.0,1.4239191366259027
4009,1,21,Pedestrian,1212.8614925043996,-0.0,1.0,0.0,0.0,0.42672999448264504,-0.0,0.5,0.0,0.926729994482645
4009,1,24,Pedestrian,647.7422326821063,-0.0,1.0,0.0,0.0,0.6938387477891274,-0.0,0.5,0.0,1.1938387477891275
4009,1,27,Pedestrian,168.50296733292265,-0.0,1.0,0.0,0.0,0.9203555413296421,-0.0,0.5,0.0,1.4203555413296423
4009,1,43,Pedestrian,1430.6412897718283,-0.0,1.0,0.0,0.0,0.3237943943727962,-0.0,0.5,0.0,0.8237943943727962
4009,1,54,Pedestrian,1422.7074541169734,-0.0,1.0,0.0,0.0,0.32754439388860324,-0.0,0.5,0.0,0.8275443938886032
4009,1,55,Pedestrian,228.52680367956842,-0.0,1.0,0.0,0.0,0.8919847296530651,-0.0,0.5,0.0,1.391984729653065
4009,1,78,Pedestrian,1465.0400165183203,0.0,1.0,0.0,0.0,0.307535523600147,0.0,0.5,0.0,0.807535523600147
4009,1,80,Pedestrian,1381.2799318023845,3.1517869041355495,1.0,438.2529573906052,0.002281787226158344,0.3471254887560937,0.5566799597249978,0.5,0.017688604726114998,1.4214940532072067
4009,1,81,Biker,332.6897954551657,-0.0,2.0,0.0,0.0,0.8427511450773026,-0.0,1.0,0.0,1.8427511450773026
4009,1,82,Pedestrian,1180.0493633742615,0.0,1.0,0.0,0.0,0.44223894547475695,0.0,0.5,0.0,0.942238945474757
4010,1,2,Biker,1075.477219656465,1.083704962502405,2.0,992.407764907765,0.0010076503181058248,0.4916659194339005,0.19140787535097703,1.0,0.007811389236816195,1.6908851840216936
